business_id;rating;num_rating;types;price_level
8n86Y8qTud6kcHgB1615OA;4.4;742;cafe|restaurant|food|point_of_interest|store|establishment;2
8odXL99ki7fi2YPgvAd14w;4.437209302325582;129;restaurant|food|point_of_interest|establishment;
pDo76a2t94988yqfaMWeBQ;4.8;8;cafe|food|point_of_interest|store|establishment;
mtXTk0-IRTS8d0w16ihRPw;4.4;587;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
hfbZ97Te3T4jeWN6GgsGrQ;4.5;3016;bakery|restaurant|food|point_of_interest|store|establishment;2
urV1Ir6TCjSNx_Cvfx7xbQ;4.3;130;book_store|cafe|restaurant|food|point_of_interest|store|establishment;1
cYFan6HA0eXF2gXLPolTtw;4.8;23;point_of_interest|store|establishment;
-QbbFXdiWQb2vKaDIky4Pw;3.6999999999999997;603;cafe|restaurant|food|point_of_interest|store|establishment;1
WWUEE5l_tfYkVZtLAascoA;5;6;bakery|food|point_of_interest|store|establishment;
uIYodhuKvXEWd6jEGK9l0g;4;18;cafe|food|point_of_interest|store|establishment;
kRowQIUMYRNno_Rk5LkRgw;3.9;167;restaurant|food|health|point_of_interest|store|establishment;2
kQSIyrBeeXarRZzovJn-rg;4.7;51;restaurant|food|point_of_interest|establishment;
lQ58_4SzdETRSw0h8tilhA;4.3;3812;restaurant|food|point_of_interest|establishment;1
VwADinB-DonoikE35VtkCA;4.7;349;restaurant|food|point_of_interest|establishment;2
bDNBsMltPLACTkYFIBB0Mg;3.6;1153;cafe|restaurant|food|point_of_interest|store|establishment;1
lV9Zwwau6ToYrh1_F6Q7cQ;4.7;977;cafe|food|point_of_interest|store|establishment;1
vHAO6KAlcvt1dpIWVkFdCA;4.5;183;cafe|restaurant|food|point_of_interest|store|establishment;
rN3oijuukag6Yp9xfHdMVg;4.6;31;cafe|food|point_of_interest|store|establishment;
RrrqJ2XY0CXNBot7zsdXPQ;3.9;260;bakery|food|point_of_interest|store|establishment;1
lu2UpRHLBZfvLG_caNEHKQ;4.5;398;cafe|restaurant|food|point_of_interest|establishment;2
Z56KCCG4wRBy0zAafFaltA;4.5;202;cafe|food|point_of_interest|store|establishment;1
A2Jizi4-CZufW1ozFB-oWA;4.8;129;florist|cafe|food|point_of_interest|store|establishment;
6HvlBeMH1povoskopmp94Q;4.1;96;cafe|restaurant|food|point_of_interest|store|establishment;2
CMovGmSWFCjhOBOYiymetg;4.4;134;cafe|restaurant|food|point_of_interest|establishment;
cZvHhdp5bDqYFcVfRDER4w;3.7;33;convenience_store|food|point_of_interest|store|establishment;1
mRZ9QFaMTbUOhdrzrYQ8fg;4.6;270;cafe|food|point_of_interest|store|establishment;1
-4jxTEaNONDDsC0Xzzp1UQ;5;10;cafe|food|point_of_interest|store|establishment;
AcDQ4C7Plc0IOjMgntaoCQ;4.7;50;point_of_interest|store|establishment;
8JRdV8M8b2bIZGH92gMQ0Q;4.5;343;bakery|cafe|bar|restaurant|food|point_of_interest|store|establishment;2
VbGGpt-Q5ZeMxSFPDbPeBg;4.4;99;restaurant|food|point_of_interest|establishment;2
WKCTgYenpI-0uWruy1Gh0Q;3.7;262;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
AtXi5Q5fNfvr-oZj3Vc_QA;3.6;2627;cafe|restaurant|food|point_of_interest|store|establishment;1
KsJP_BEXKQV9nvOmTbgbVQ;3.3;7;atm|finance|cafe|food|point_of_interest|store|establishment;
4nkbXXzgUn-tViXzuoKR1Q;4.5;839;grocery_or_supermarket|bakery|restaurant|food|point_of_interest|store|establishment;
Ub_6YsWqb90lfT6k1kRbwA;4.6;18;meal_takeaway|restaurant|food|point_of_interest|establishment;1
NGK31ST2C3sT1uwNtAeFdw;3.684679665738161;2513;cafe|restaurant|food|point_of_interest|store|establishment;1
e-ZyZc24wgkKafM3pguR2w;4.6;459;cafe|electronics_store|home_goods_store|bar|food|point_of_interest|store|establishment;1
H0WR6GRX9S1o-S4szplQ0Q;4.8;118;restaurant|food|point_of_interest|establishment;
M5eciMJjAiEmwI_TUWrU1w;4.5;136;restaurant|food|point_of_interest|store|establishment;2
oZFddbA1tlw4CHrLvg4mwg;4.5;286;restaurant|food|point_of_interest|establishment;
sOjbtBWo-m6rpjHv4tA_oQ;4.5;136;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
Vho7J8gexa47aDbLqraK-g;5;4;meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;
UKg1F0v-3q5V5SCyGWYj1g;3.2;38;gas_station|convenience_store|food|point_of_interest|store|establishment;2
et96-0iMUgkDiQWKqr4k2g;4.5;426;restaurant|food|point_of_interest|establishment;1
kzRHpO0DvaBY4RQSv7srcg;4.273695198329854;479;cafe|restaurant|food|point_of_interest|store|establishment;2
-2BDt9OdGiBONysWCdKgNg;4.031860036832413;1629;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
-MwKwvY0gG3GyR5ymxsLNQ;4.8;55;cafe|food|point_of_interest|store|establishment;
H1FXzbmnMPXRfOrTo1qxKw;4.4;345;cafe|food|point_of_interest|establishment;1
TSQI_PnJDdGgN8-HtbFALA;3.9;131;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
2P-pvj_jo0SxNe6jih6sOA;4.7;335;restaurant|food|point_of_interest|establishment;
m8EZJFtJlVzTLOJvXVGxlw;4.7;363;cafe|food|point_of_interest|store|establishment;1
AHzR6p7UMKsRG5RnjkSONg;3.8999999999999995;401;cafe|restaurant|food|point_of_interest|store|establishment;2
rv1KUBVNQkJ5WUQb49dU0Q;4.7;654;restaurant|food|point_of_interest|establishment;2
fSfrk_Y9xmcCvMJVdYkJTA;3.2;1231;cafe|restaurant|food|point_of_interest|store|establishment;1
Z8qGOmU8YxDjLPBbrz84Yw;4.7;432;food|point_of_interest|store|establishment;2
W8a_FYH-405MtR9_0U7sQQ;4.2;18;restaurant|food|point_of_interest|establishment;
s4eTJGMrxmnet8FYTOXOtw;4.3;139;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
yGFkdrYdndizAPymvyq2WQ;4.6;2328;grocery_or_supermarket|supermarket|food|point_of_interest|store|establishment;
duuUYNDVgesTsLRfGCeMrA;4.9;96;cafe|food|point_of_interest|store|establishment;
BN3LFoIi1AFQ4IZhvrMXsw;4.311406844106464;526;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
FeEawbq1Hcdfx3GFf1aLZQ;4.5;295;cafe|restaurant|food|point_of_interest|store|establishment;2
rRj29aGgqsZEELTmoYlYkA;4.8;166;cafe|food|point_of_interest|store|establishment;
-TboXPMTf45s24FPyD8OAA;4.1;467;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
EzPMG7xCuSZCpA3HSSAjHg;3.9;604;cafe|food|point_of_interest|store|establishment;2
IPYuu24deRJ3P5K498no4g;4.5;70;food|point_of_interest|store|establishment;
RQcuGe28Q8laCF1w1aBYiA;4.8;360;cafe|restaurant|food|point_of_interest|store|establishment;
ExNHHLqQDiYdMbzqesSpGA;4.6;10;cafe|food|point_of_interest|establishment;
DaVWa71vav0Mv1cg2H-gfw;3.5;1115;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
qXzkHqSTxtyTiKqzTtP0Ew;4.6;779;point_of_interest|establishment;
zznJox6-nmXlGYNWgTDwQQ;3.7;555;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
HVDwUDNLLS9tPTtyHFO2Rg;4;166;cafe|restaurant|food|point_of_interest|store|establishment;2
AN0zjd-9W1vq1AS9UnOWrw;4.4;314;cafe|restaurant|food|point_of_interest|store|establishment;2
ZKgCoC09-92hZAvq6CgbuQ;4.8;101;cafe|food|point_of_interest|store|establishment;1
S7Cl9gYqaC9jlw32yd4_Yg;4.3;216;cafe|restaurant|food|point_of_interest|store|establishment;2
cy1qlowyE-zHmzfVyBFOJg;3.4;1580;cafe|restaurant|food|point_of_interest|store|establishment;1
2PeuTPjcC5jEyrMt9o-w7w;4.6;377;food|point_of_interest|establishment;2
pb1oZS_fVHwBkw3ysqF9pQ;4.7;224;restaurant|food|point_of_interest|establishment;2
RFISCR-JSYQ7wQ3V_fpkLA;4.7;515;cafe|electronics_store|home_goods_store|food|point_of_interest|store|establishment;
Isaf9-x5hdXWX0cvboGTMA;3.7999999999999994;18;restaurant|food|point_of_interest|establishment;
nTq_BaEGkIjTHhKvnuc4Ng;3.5;782;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
1T_b-aka5LMYBbq2gG1n2Q;4.8;642;cafe|food|point_of_interest|store|establishment;1
10M-OPRL1iITxEM7FIqeeg;3.8999999999999995;173;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
hMoFsCFz1vBDaglH0Qvwwg;3.5;2;bar|food|point_of_interest|establishment;
3hzIivDZ-K60Fha0AeqAhA;5;7;cafe|restaurant|food|point_of_interest|store|establishment;2
5Y7cqSgUSfLwn7ulBeO_sA;4.069667318982387;511;cafe|bar|food|point_of_interest|store|establishment;2
zlp7KfaESwgnTPvyVk9gSQ;4.8;41;bar|cafe|food|point_of_interest|establishment;
FR8YnUEtePT6D901MXQc_w;4.2;169;cafe|restaurant|food|point_of_interest|store|establishment;2
ts9AK83XM3506jXA8xd2Tg;5;2;cafe|food|point_of_interest|store|establishment;
dxNrscJ65hB8RWkMY6lruw;4.2;123;cafe|meal_delivery|food|point_of_interest|store|establishment;2
gG8opRMkztK0GKiSWbfVlw;4.6;54;cafe|food|point_of_interest|store|establishment;
jfv6PEdL5KchI-DGJlnbWQ;4;401;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
MDMSLmczSxB2fjT_ybMpGw;4.8;107;bakery|cafe|food|point_of_interest|store|establishment;
AooN1OtJJLh1G6A-8u1v8w;4.3;263;restaurant|cafe|food|point_of_interest|store|establishment;2
oHMUB2xSWRY_7fXXKRZ-_A;4.5;214;cafe|restaurant|food|point_of_interest|store|establishment;2
4iHAZo9zk1gc-xBzuLEDig;4.5940265486725655;452;bakery|restaurant|food|point_of_interest|store|establishment;1
zWNz-y5mVcJA364mVV-XRw;4.7;140;cafe|food|point_of_interest|establishment;1
w9yOn6SCa9i7z59n5oLEDw;3.8;133;cafe|food|point_of_interest|store|establishment;2
jStt26nV-CBWRGxjqCzxUw;4.2;577;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
RUW5ahcbLe5kKYnEZtqRpw;4.8;186;bakery|cafe|food|point_of_interest|store|establishment;
30QeVr3702wSurnf-kLHWA;4.8;134;art_gallery|cafe|food|point_of_interest|store|establishment;
1Jo4UC0YNPoPm9Gfur8tQA;2.9;922;cafe|restaurant|food|point_of_interest|store|establishment;1
5ItU9P3LcOwGJzSGgzs1KQ;4.6;57;cafe|food|point_of_interest|store|establishment;
9ik4zu2353HJu9QMrVzOiQ;3.3;2984;cafe|restaurant|food|point_of_interest|store|establishment;1
ZFXvC4V-YU1U4jzVozqNUg;2;1;cafe|food|point_of_interest|store|establishment;2
zp2q74KG6d7CTsRWYrTecA;4.4;2536;cafe|restaurant|food|point_of_interest|store|establishment;2
zXk8R3KLuGcJ5ZS093MWUw;4.7;353;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
wgPpwKJ6oyp3XN0jGUFhOg;4.4;124;bakery|cafe|restaurant|food|point_of_interest|store|establishment;2
VHWCzIZXpWPyeFe2lkIutQ;4.8;286;cafe|food|point_of_interest|store|establishment;1
eXTIdWDxaZ4Dh7hB0--kGA;4.4;130;cafe|restaurant|food|point_of_interest|store|establishment;2
ynIeFwYcNI82cM9LuuqJWA;4.5;195;cafe|restaurant|food|point_of_interest|store|establishment;1
_aITm6sZmcPzlAsaMZUQew;3.1;1208;cafe|restaurant|food|point_of_interest|store|establishment;1
y_s9BsVRsAp3hzNVXUichQ;4.2;586;cafe|restaurant|food|point_of_interest|store|establishment;2
cOoTIQ0RcudE1R5aRVZzdw;4.4;78;grocery_or_supermarket|food|point_of_interest|store|establishment;2
6ZDTBwyQqFrXFK0shwJRqA;4.2;10;cafe|food|point_of_interest|store|establishment;
0yOfDyqoJTp6-9qbyroyEw;4.6;355;cafe|bakery|food|point_of_interest|store|establishment;1
XisEaN0YxDeMc-9rQp6Qag;4.7;207;cafe|bar|food|point_of_interest|store|establishment;1
S2cKcdtOIDFyUfXYNPJUIw;4.4;699;cafe|restaurant|food|point_of_interest|store|establishment;2
alIV10COVIoLpd8-jqAx-Q;3.9;166;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
T8gJyppKf9GWogFTkead-A;3.4;108;bakery|food|point_of_interest|store|establishment;
Yh4yCF2cjDVr2LSuphgrXQ;3.966019417475728;309;convenience_store|cafe|restaurant|food|point_of_interest|store|establishment;1
kayZz9qkn24KGspavVYxfA;3.0999999999999996;661;cafe|restaurant|food|point_of_interest|store|establishment;1
h4VyN6sZLqgJ6LBp0P6VPw;4.1;762;cafe|restaurant|food|point_of_interest|store|establishment;2
EuGfAJ0un7GsQ90pFWZubQ;4.9;34;food|point_of_interest|store|establishment;
Qrkk_LwIZhNDTlDiy5LYMA;4.6;1559;restaurant|food|point_of_interest|establishment;1
hg-2O1MpZ24DhhR4WWofSw;4.8;479;bakery|cafe|restaurant|food|point_of_interest|store|establishment;1
ybQem1jFkGPI1F-PEfEZBQ;4.4;130;cafe|food|point_of_interest|store|establishment;1
WJhr0iwDJ-JWpP-BNuUN2g;4.7;166;cafe|food|point_of_interest|store|establishment;1
o1j6x_XniimFUe45JIusBw;3.1;51;convenience_store|food|point_of_interest|store|establishment;1
qLV0NfttUfQfzQDFUWYtOg;4.4;66;restaurant|food|point_of_interest|establishment;1
TwXdnMqRlT7mrRCOUcKhJA;5;5;gym|health|point_of_interest|establishment;
LzgxfMu24HbJbUi1cCk70Q;4.4;54;food|point_of_interest|store|establishment;
64jKdxGGwfHx4rutBBKWBQ;4.7;134;cafe|restaurant|food|point_of_interest|store|establishment;
vJlbggc3FsyeOqUOPhVfiA;3.5219858156028367;705;cafe|restaurant|food|point_of_interest|store|establishment;1
Pl4VWjRSuZFdhN7kczFfjA;4.6;263;cafe|food|point_of_interest|store|establishment;1
BEMSDLPP630Fpdw_QpqLVA;4.3;783;cafe|restaurant|food|point_of_interest|store|establishment;2
oqYUDzhTzsw9N_Z8f0Q9IA;4.4;178;bakery|cafe|food|point_of_interest|store|establishment;1
a_gAQfVy9Op95AGdZ7PFXA;3.4;1378;cafe|restaurant|food|point_of_interest|store|establishment;1
LMXaKchY61sXCr17RBSjdA;1.4;17;gas_station|point_of_interest|establishment;
7d_OgR-rNFMh0tScSqtegw;4.1;369;cafe|food|point_of_interest|store|establishment;2
FxeakFEI6gObK0CxcOft-A;4;65;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;
_kKI9PJkZSRs51niGByXZg;4.3;223;bakery|food|point_of_interest|store|establishment;
UBj0aJ6FfMR4tdvRbQ3KSA;3;1143;cafe|restaurant|food|point_of_interest|store|establishment;1
OTK-1bXfze5elfqYIHmfIQ;4.2;139;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;
X3Aqv8WpZEaaGAc2kRqw8g;4;31;food|point_of_interest|store|establishment;
5E0p6pFnspwCi3DUmEZ6gQ;5;4;point_of_interest|establishment;
IlAvhYscM3UyY5hzBPBlUA;4.6;260;cafe|food|point_of_interest|establishment;2
Hbinc1W5pNPuc7cLdIvsRA;4.1;17;cafe|restaurant|food|point_of_interest|store|establishment;
bL2bIVv0CFyBp-_XijGzlA;4.1;415;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
0-PClaUWGphUvuTH8wQ51w;4.7;167;restaurant|bakery|bar|liquor_store|food|point_of_interest|store|establishment;
YGUr57Zf4RYb7mswg32qxg;3.3;4471;cafe|restaurant|food|point_of_interest|store|establishment;1
CJk82J81BWKvNTOGRyBD-Q;3.2;834;cafe|restaurant|food|point_of_interest|store|establishment;1
XeLAOIv2Ky1wyzIjoTa3Mg;4.7;362;cafe|food|point_of_interest|store|establishment;1
S18_H6x5IisrGmIW9ITdlA;4.5;295;cafe|restaurant|food|point_of_interest|store|establishment;2
qwOHMS_GcwDMY8z55_naUQ;4;281;restaurant|food|point_of_interest|establishment;1
nLjDhc5lzWe6g5b6iUpzMA;4.3;29;cafe|food|point_of_interest|store|establishment;1
QyFLim8hxJR0jsY0jvJCVQ;4.7;274;bakery|food|point_of_interest|store|establishment;1
V8Xloxz2ozwBHCUSu0QGNw;3.8999999999999995;208;cafe|restaurant|food|point_of_interest|store|establishment;2
694YRbhnl7NShhEt8OmiSg;4.5;41;cafe|food|point_of_interest|store|establishment;
VsFoF_AzglUtSQy5ZvDbKQ;3.6;394;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
D2urir1M5gO0XYdnJxTVQw;3.8000000000000003;76;convenience_store|atm|gas_station|meal_takeaway|finance|cafe|restaurant|food|point_of_interest|store|establishment;1
rShPcpEDUniXVAcC62FrVA;3.4;1386;cafe|restaurant|food|point_of_interest|store|establishment;1
1xOyqnO5FtxSLwRfT6mzPw;3.3999999999999995;1269;cafe|restaurant|food|point_of_interest|store|establishment;1
Kgxmyd6epSRqTJGl8EtEwg;4.103829787234042;470;cafe|food|point_of_interest|store|establishment;2
1i42ZlDF5aKDpxHNjDf9oQ;4.6;210;cafe|food|point_of_interest|store|establishment;1
RkRwYRTQSgLtqRo_lODaLQ;3.5999999999999996;581;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
enfQ1SHv5PpO_Pq8BvtCRg;3.6358180669614657;1583;cafe|restaurant|food|point_of_interest|store|establishment;1
WM65nRzjQxnVtLTHzUy0RQ;4.1;129;convenience_store|gas_station|cafe|restaurant|food|point_of_interest|store|establishment;1
H5cH1BbNfP5YEkytAQaYrg;3.3;1003;cafe|restaurant|food|point_of_interest|establishment;1
HsNnBPABPaSvWqglZEqAuw;4.8;97;bakery|food|point_of_interest|store|establishment;1
YAmFD_UJbQz5kUc6dXU7MA;4.8;59;cafe|food|point_of_interest|store|establishment;
gt2RX36MNRF1B9V8i8xuRg;4.8;43;cafe|restaurant|food|point_of_interest|store|establishment;
6OwxdpajDSJi3DkMqkr2sw;4.8;642;cafe|food|point_of_interest|store|establishment;1
bCEZL0FqWYvO6VubTieN0Q;4.1;665;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
RBCtHLVvc230q8zkRWIoyQ;4.491808873720136;293;bakery|food|point_of_interest|store|establishment;
RDSHenlM3jZ58LkVw4qxng;4.6;176;cafe|food|point_of_interest|store|establishment;
68tT-waXYijVH4WGiFyQMw;3.5;334;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
c8c0xWech0Qv-JlwXqrTqw;5;44;cafe|food|point_of_interest|establishment;
Xu4-OKcr18K-z2PQ_sMgJg;4.6;31;cafe|food|point_of_interest|establishment;1
cRWfG4bnVec8tiF8VAycyA;4.5;268;cafe|restaurant|food|point_of_interest|store|establishment;1
I13HqIkWfR6CydGbo9xv0A;4.7;842;cafe|food|point_of_interest|store|establishment;1
lkwj0-9Sc_anMVNlnuqYAA;4.3;74;cafe|restaurant|food|point_of_interest|establishment;1
FZlbI7_mdb79DzaqRIAqtg;4.2;114;cafe|food|point_of_interest|store|establishment;2
pp7n4Oiexz69Beg7Xl8Tjw;4.4;153;cafe|restaurant|food|point_of_interest|store|establishment;2
fimN43BUUakBXeRUQqkYvA;4.5;360;cafe|restaurant|food|point_of_interest|store|establishment;2
t-ZpeItaWnYymUK1Hrzr1A;3.2000000000000006;778;cafe|restaurant|food|point_of_interest|store|establishment;1
LVAn0nRWGFaitwtRh1Q3oQ;4.4;341;cafe|restaurant|food|point_of_interest|store|establishment;2
o2k6jpXlYFPrDck3j7bHgw;5;2;cafe|food|point_of_interest|store|establishment;
4mYPqTpCjHqx8Ee4TIERXA;4.8;67;cafe|food|health|point_of_interest|establishment;2
Oj4otn-Wfd-JLwh1dL0DbA;4.6;158;cafe|restaurant|food|point_of_interest|store|establishment;1
sxx4KozLiedkxZ79U9W5qQ;4.5;1441;cafe|food|point_of_interest|store|establishment;2
njdcYRIB9FqwMwAE_wJuVA;4.030338164251208;1035;cafe|restaurant|food|point_of_interest|store|establishment;2
0yMuUGGzk0DEEpXxdo5yjA;4.7;71;bicycle_store|cafe|food|point_of_interest|store|establishment;
shwU_rE-turuyGBYHeolNw;3.7;280;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Vf2VpSmAHwaQzkIwYdFyRw;3.5;1533;cafe|restaurant|food|point_of_interest|store|establishment;1
EI-7c_Zpd9HhBiVywzkIBQ;3.4;1822;restaurant|food|point_of_interest|establishment;1
yHgRhWWUC1C8oQx8lChooA;4.4;857;cafe|food|point_of_interest|store|establishment;1
KgT-7ufhMfSgboGenmIGBA;4.6;159;bakery|cafe|restaurant|food|point_of_interest|store|establishment;
IhVXifPXoPGOutCsbuMpkw;4.8;151;grocery_or_supermarket|cafe|food|point_of_interest|store|establishment;
i6MKEkH9mOyecsue9uTXfA;4.8;177;restaurant|food|point_of_interest|establishment;2
lIYCKCTJxpvxEUXZ1pZ1bA;4.5;117;restaurant|cafe|food|point_of_interest|store|establishment;2
2owewxu5r6mLfKv6BBV3Aw;3.9;216;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
0VlGRVZ2z62KXgZCc7b5Kw;4.440153631284916;1432;cafe|food|point_of_interest|store|establishment;1
F1GL5ew2UMYNjawcR7HPyA;4;283;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
_ozCIOzZtIuAewuMYI_OqQ;4.1;655;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Lswb5BgtMTWCsSw_blU4oA;4.1;363;cafe|restaurant|food|point_of_interest|store|establishment;2
_XlYymFKwww0bGIgwvNbcA;4.6;1657;cafe|bar|food|point_of_interest|establishment;1
nTXcWsIA8gPpnNYrmmkhKw;3.5;16;convenience_store|atm|gas_station|meal_takeaway|finance|cafe|restaurant|food|point_of_interest|store|establishment;1
gZkT5f8_7-J5dQQJQgnY5w;3.9;216;bakery|meal_takeaway|cafe|restaurant|food|point_of_interest|store|establishment;1
Rq3Wjcg5ULV2yn-AwcmirA;3.6;3024;cafe|restaurant|food|point_of_interest|store|establishment;1
zaOhxcCakvXke6FQRcFg2w;4.6;1401;cafe|food|point_of_interest|store|establishment;2
e1o-2If3E-OY2A_yvamrIQ;4;21;cafe|food|point_of_interest|store|establishment;
0sLvh5ODb0W7uL3WWOCTeg;4.8;111;cafe|food|point_of_interest|establishment;
CJoO4HYD0tZRXlZqA04wmw;4.6;843;cafe|food|point_of_interest|store|establishment;1
3eJlEkRmcJODPMOp-cJkcA;3.2000000000000006;1736;cafe|restaurant|food|point_of_interest|store|establishment;1
_A4JgqZzr3rUsMgHfKer7Q;3.8;153;restaurant|food|point_of_interest|store|establishment;1
8Ho1ctSlanp9w_-dPmkFSA;3.5;1383;cafe|restaurant|food|point_of_interest|store|establishment;1
iOOL2MWsuYoMgwqPTmq4aA;3.9000000000000004;641;cafe|food|point_of_interest|store|establishment;2
jp8K7RPJc3IwwkDYgfAZ5Q;4.5;549;cafe|restaurant|food|point_of_interest|store|establishment;1
_zdARZbZNr4k8AD-SJDCgg;4.5;393;cafe|restaurant|food|point_of_interest|store|establishment;1
WXRZlGsdUjraCAcgtCyk4Q;3.7;50;bakery|food|point_of_interest|store|establishment;2
vQMcJ0hvM--o9qPYFn6Xvw;4.1;283;cafe|restaurant|food|point_of_interest|store|establishment;2
TJUALKgDgyGaEffzmJ7WoQ;4.3;414;cafe|restaurant|food|point_of_interest|store|establishment;2
r28E3Magy-W_w2V_0jfMdA;4;190;cafe|restaurant|food|point_of_interest|store|establishment;2
cU0_JyREJ-3vwaNxRdmmig;4.7;57;bakery|cafe|food|point_of_interest|store|establishment;
-Ze_1WxQmM_iDlc3kFZ8bg;3.7000000000000006;6;shopping_mall|cafe|food|health|point_of_interest|clothing_store|store|establishment;2
T0qzsFxkHK9w1afnmns4fw;4.6;162;cafe|food|point_of_interest|establishment;1
RUWCx8WPhq4JwQjv_eGZ8g;4.5;112;bakery|food|point_of_interest|store|establishment;2
_T8tOBDr3NKNxd0yl5GwjA;4.2;331;cafe|restaurant|food|point_of_interest|store|establishment;2
Ku2b7oA9s56mHoflb5lJ2w;4.9;568;restaurant|food|point_of_interest|establishment;
XkveGZ8pr9TL5bZCqmzuhA;4.5;43;cafe|food|point_of_interest|store|establishment;
