,date,US-AK_Coffee,US-AK_Tea,US-AK_bubbleTea,isPartial,US-AL_Coffee,US-AL_Tea,US-AL_bubbleTea,isPartial,US-AR_Coffee,US-AR_Tea,US-AR_bubbleTea,isPartial,US-AZ_Coffee,US-AZ_Tea,US-AZ_bubbleTea,isPartial,US-CA_Coffee,US-CA_Tea,US-CA_bubbleTea,isPartial,US-CO_Coffee,US-CO_Tea,US-CO_bubbleTea,isPartial,US-CT_Coffee,US-CT_Tea,US-CT_bubbleTea,isPartial,US-DC_Coffee,US-DC_Tea,US-DC_bubbleTea,isPartial,US-DE_Coffee,US-DE_Tea,US-DE_bubbleTea,isPartial,US-FL_Coffee,US-FL_Tea,US-FL_bubbleTea,isPartial,US-GA_Coffee,US-GA_Tea,US-GA_bubbleTea,isPartial,US-HI_Coffee,US-HI_Tea,US-HI_bubbleTea,isPartial,US-IA_Coffee,US-IA_Tea,US-IA_bubbleTea,isPartial,US-ID_Coffee,US-ID_Tea,US-ID_bubbleTea,isPartial,US-IL_Coffee,US-IL_Tea,US-IL_bubbleTea,isPartial,US-IN_Coffee,US-IN_Tea,US-IN_bubbleTea,isPartial,US-KS_Coffee,US-KS_Tea,US-KS_bubbleTea,isPartial,US-KY_Coffee,US-KY_Tea,US-KY_bubbleTea,isPartial,US-LA_Coffee,US-LA_Tea,US-LA_bubbleTea,isPartial,US-MA_Coffee,US-MA_Tea,US-MA_bubbleTea,isPartial,US-MD_Coffee,US-MD_Tea,US-MD_bubbleTea,isPartial,US-ME_Coffee,US-ME_Tea,US-ME_bubbleTea,isPartial,US-MI_Coffee,US-MI_Tea,US-MI_bubbleTea,isPartial,US-MN_Coffee,US-MN_Tea,US-MN_bubbleTea,isPartial,US-MO_Coffee,US-MO_Tea,US-MO_bubbleTea,isPartial,US-MS_Coffee,US-MS_Tea,US-MS_bubbleTea,isPartial,US-MT_Coffee,US-MT_Tea,US-MT_bubbleTea,isPartial,US-NC_Coffee,US-NC_Tea,US-NC_bubbleTea,isPartial,US-ND_Coffee,US-ND_Tea,US-ND_bubbleTea,isPartial,US-NE_Coffee,US-NE_Tea,US-NE_bubbleTea,isPartial,US-NH_Coffee,US-NH_Tea,US-NH_bubbleTea,isPartial,US-NJ_Coffee,US-NJ_Tea,US-NJ_bubbleTea,isPartial,US-NM_Coffee,US-NM_Tea,US-NM_bubbleTea,isPartial,US-NV_Coffee,US-NV_Tea,US-NV_bubbleTea,isPartial,US-NY_Coffee,US-NY_Tea,US-NY_bubbleTea,isPartial,US-OH_Coffee,US-OH_Tea,US-OH_bubbleTea,isPartial,US-OK_Coffee,US-OK_Tea,US-OK_bubbleTea,isPartial,US-OR_Coffee,US-OR_Tea,US-OR_bubbleTea,isPartial,US-PA_Coffee,US-PA_Tea,US-PA_bubbleTea,isPartial,US-RI_Coffee,US-RI_Tea,US-RI_bubbleTea,isPartial,US-SC_Coffee,US-SC_Tea,US-SC_bubbleTea,isPartial,US-SD_Coffee,US-SD_Tea,US-SD_bubbleTea,isPartial,US-TN_Coffee,US-TN_Tea,US-TN_bubbleTea,isPartial,US-TX_Coffee,US-TX_Tea,US-TX_bubbleTea,isPartial,US-UT_Coffee,US-UT_Tea,US-UT_bubbleTea,isPartial,US-VA_Coffee,US-VA_Tea,US-VA_bubbleTea,isPartial,US-VT_Coffee,US-VT_Tea,US-VT_bubbleTea,isPartial,US-WA_Coffee,US-WA_Tea,US-WA_bubbleTea,isPartial,US-WI_Coffee,US-WI_Tea,US-WI_bubbleTea,isPartial,US-WV_Coffee,US-WV_Tea,US-WV_bubbleTea,isPartial,US-WY_Coffee,US-WY_Tea,US-WY_bubbleTea,isPartial
107,2012-12-01,58,46,0,False,65,35,0,False,62,33,0,False,71,38,0,False,67,44,0,False,71,36,0,False,52,33,0,False,52,33,0,False,56,45,1,False,61,34,0,False,60,36,0,False,45,31,0,False,59,30,0,False,58,35,0,False,65,35,0,False,73,37,0,False,62,28,0,False,61,40,0,False,72,38,0,False,63,42,1,False,82,55,1,False,70,42,1,False,72,37,0,False,85,41,0,False,70,34,0,False,86,41,1,False,55,30,0,False,60,36,0,False,63,26,0,False,64,29,0,False,74,44,0,False,64,47,1,False,69,49,0,False,60,41,0,False,69,47,1,False,62,33,0,False,65,35,0,False,74,41,1,False,57,40,1,False,63,42,1,False,66,43,0,False,56,52,0,False,74,37,1,False,64,34,0,False,57,36,0,False,67,41,0,False,70,40,0,False,63,35,1,False,69,33,0,False,66,38,1,False,52,35,0,False
108,2013-01-01,54,39,0,False,57,37,0,False,58,38,0,False,63,42,0,False,65,46,0,False,64,36,0,False,55,38,1,False,55,35,1,False,65,56,1,False,53,37,0,False,55,37,1,False,45,35,1,False,53,31,0,False,53,36,0,False,58,35,0,False,64,35,0,False,55,28,1,False,66,41,0,False,67,42,0,False,59,43,1,False,78,57,1,False,55,36,0,False,57,36,1,False,73,38,1,False,62,37,1,False,79,41,1,False,52,32,0,False,56,38,0,False,58,28,0,False,57,35,0,False,64,42,1,False,59,50,1,False,60,56,1,False,66,39,0,False,66,49,1,False,56,35,0,False,58,39,0,False,69,40,1,False,55,42,0,False,60,38,1,False,64,47,1,False,51,54,0,False,67,39,1,False,59,45,0,False,46,40,1,False,60,46,1,False,68,37,0,False,57,34,1,False,65,37,0,False,61,43,0,False,55,30,0,False
109,2013-02-01,57,36,0,False,50,37,0,False,49,33,0,False,61,36,0,False,61,41,0,False,63,37,0,False,61,42,1,False,53,33,0,False,57,44,1,False,48,37,1,False,54,35,1,False,41,31,0,False,51,29,1,False,60,34,1,False,52,34,0,False,57,40,0,False,49,31,0,False,55,40,1,False,58,35,0,False,55,40,1,False,69,53,1,False,58,41,1,False,59,37,1,False,74,33,0,False,60,36,1,False,72,40,0,False,46,30,0,False,54,37,0,False,45,30,0,False,53,31,0,False,60,36,0,False,58,45,1,False,58,41,0,False,59,41,0,False,64,47,1,False,52,34,0,False,52,38,1,False,67,35,1,False,52,39,0,False,51,44,1,False,60,42,0,False,39,54,0,False,59,36,1,False,55,41,1,False,44,33,1,False,57,40,1,False,68,36,0,False,57,34,1,False,62,34,1,False,57,40,0,False,54,40,0,False
110,2013-03-01,62,39,1,False,51,36,1,False,57,37,0,False,54,36,0,False,58,42,0,False,59,35,0,False,60,41,0,False,53,31,1,False,59,41,0,False,55,33,0,False,53,38,1,False,44,33,0,False,47,29,0,False,55,31,0,False,51,33,0,False,59,37,1,False,49,32,1,False,54,35,0,False,64,35,0,False,53,39,1,False,67,51,1,False,57,36,1,False,61,35,1,False,69,32,1,False,59,32,1,False,72,37,0,False,48,25,0,False,53,35,0,False,52,29,0,False,53,32,0,False,63,36,1,False,55,44,1,False,69,46,0,False,54,42,0,False,67,51,1,False,49,34,0,False,54,36,1,False,68,40,1,False,50,40,1,False,53,39,2,False,58,41,0,False,41,57,0,False,56,38,0,False,53,41,1,False,50,36,0,False,55,42,1,False,66,41,1,False,54,33,1,False,58,32,0,False,56,43,1,False,48,23,0,False
111,2013-04-01,58,43,1,False,46,34,0,False,49,35,0,False,60,38,0,False,57,42,0,False,58,35,0,False,58,42,1,False,50,32,1,False,60,48,0,False,48,31,0,False,52,37,1,False,46,32,1,False,50,30,0,False,60,33,0,False,53,32,1,False,59,40,1,False,50,32,1,False,47,38,1,False,59,39,1,False,53,39,1,False,65,52,1,False,53,38,0,False,60,36,1,False,69,35,0,False,54,32,1,False,70,37,0,False,46,27,0,False,50,33,1,False,55,29,0,False,54,30,0,False,61,35,0,False,53,44,1,False,52,47,0,False,56,38,0,False,62,47,1,False,53,33,0,False,52,37,1,False,64,39,1,False,51,39,1,False,60,40,1,False,54,42,1,False,45,52,0,False,55,37,0,False,52,46,1,False,47,34,0,False,53,41,0,False,60,41,0,False,56,34,1,False,61,33,0,False,47,44,0,False,68,36,0,False
112,2013-05-01,57,35,0,False,49,34,0,False,48,35,0,False,56,38,0,False,56,43,0,False,55,34,0,False,53,40,1,False,50,33,1,False,58,55,1,False,48,34,0,False,51,38,1,False,44,36,1,False,50,27,1,False,54,30,0,False,47,34,1,False,54,39,1,False,44,32,1,False,54,37,0,False,53,36,1,False,51,39,1,False,63,52,1,False,53,44,1,False,54,37,1,False,67,33,1,False,55,33,1,False,66,37,0,False,50,27,0,False,47,35,0,False,48,27,0,False,52,31,0,False,54,39,1,False,53,46,1,False,52,53,0,False,53,43,0,False,61,46,1,False,47,32,1,False,44,33,0,False,70,40,1,False,48,40,1,False,51,39,2,False,54,47,0,False,44,58,0,False,54,37,1,False,50,44,1,False,45,36,0,False,53,40,1,False,65,40,0,False,54,35,1,False,54,31,0,False,49,47,0,False,52,35,1,False
113,2013-06-01,58,37,0,False,49,35,0,False,51,35,0,False,57,35,0,False,61,41,0,False,60,33,0,False,57,40,1,False,49,31,1,False,44,41,0,False,52,31,1,False,52,36,1,False,47,35,1,False,48,31,1,False,60,30,1,False,47,32,1,False,58,37,0,False,53,30,1,False,55,38,1,False,55,37,1,False,58,37,1,False,67,45,1,False,57,40,0,False,60,34,1,False,69,33,1,False,56,34,1,False,73,35,0,False,51,28,1,False,51,33,0,False,54,30,0,False,54,31,0,False,63,39,1,False,53,42,1,False,58,44,0,False,54,39,0,False,63,40,2,False,49,30,0,False,52,36,0,False,69,38,2,False,50,39,1,False,55,39,1,False,62,41,1,False,41,55,0,False,57,36,1,False,51,41,1,False,49,35,0,False,55,37,1,False,69,38,1,False,57,35,2,False,58,32,0,False,57,48,0,False,49,34,0,False
114,2013-07-01,55,30,0,False,48,34,1,False,52,36,0,False,51,35,0,False,56,40,0,False,55,34,0,False,56,39,1,False,48,31,1,False,47,40,1,False,48,36,1,False,48,35,1,False,47,34,1,False,49,31,0,False,56,32,0,False,47,33,1,False,49,38,1,False,45,29,0,False,48,39,0,False,55,39,1,False,52,36,1,False,63,50,1,False,59,41,1,False,51,32,0,False,70,32,1,False,55,35,1,False,53,36,1,False,46,28,0,False,49,31,1,False,52,25,0,False,46,26,0,False,56,37,1,False,51,42,1,False,62,48,0,False,52,39,0,False,60,42,2,False,47,31,0,False,52,37,1,False,36,19,0,False,48,38,1,False,54,36,2,False,56,39,1,False,48,57,0,False,55,34,1,False,47,40,1,False,55,33,0,False,52,39,1,False,69,33,0,False,53,32,1,False,57,32,1,False,46,45,1,False,58,27,1,False
115,2013-08-01,45,36,0,False,46,30,0,False,48,35,0,False,48,38,0,False,54,39,0,False,51,30,0,False,51,40,1,False,48,31,0,False,55,36,2,False,41,35,1,False,44,34,1,False,44,36,1,False,42,26,0,False,55,30,0,False,42,31,1,False,48,31,1,False,39,27,1,False,40,36,1,False,46,34,0,False,49,37,1,False,58,46,1,False,60,38,1,False,48,31,1,False,68,30,1,False,51,33,1,False,42,34,0,False,51,23,0,False,44,30,0,False,50,26,0,False,47,26,0,False,50,37,0,False,49,41,1,False,52,46,0,False,51,40,0,False,59,43,2,False,42,27,0,False,44,33,1,False,34,20,0,False,43,34,1,False,53,35,1,False,47,38,1,False,39,60,0,False,51,33,1,False,42,41,1,False,47,36,0,False,47,39,1,False,62,33,0,False,52,30,1,False,56,30,1,False,49,38,0,False,52,30,1,False
116,2013-09-01,47,33,0,False,42,33,0,False,44,35,0,False,49,36,0,False,51,40,0,False,51,33,0,False,55,39,1,False,44,31,1,False,49,39,1,False,39,33,0,False,42,35,1,False,39,30,1,False,47,28,0,False,50,29,0,False,41,31,1,False,50,35,1,False,36,27,0,False,42,35,1,False,50,32,0,False,50,37,1,False,61,49,1,False,53,40,0,False,54,33,1,False,64,31,1,False,50,31,1,False,46,37,0,False,50,21,0,False,46,32,0,False,51,24,0,False,43,25,0,False,55,38,0,False,51,39,1,False,51,39,0,False,55,42,0,False,59,43,1,False,44,29,0,False,47,33,0,False,31,18,0,False,46,34,1,False,54,36,1,False,49,38,1,False,45,60,1,False,52,30,1,False,41,41,1,False,43,34,1,False,49,37,1,False,71,34,0,False,53,30,1,False,54,31,0,False,44,36,0,False,49,37,1,False
117,2013-10-01,51,40,0,False,44,37,0,False,45,37,1,False,48,39,0,False,54,43,0,False,53,39,0,False,53,43,0,False,47,41,1,False,50,47,0,False,40,36,0,False,43,37,1,False,41,35,0,False,45,30,0,False,55,39,1,False,43,34,0,False,52,39,0,False,42,32,0,False,47,35,0,False,45,38,1,False,50,41,1,False,63,59,1,False,59,40,1,False,53,36,1,False,67,35,0,False,51,34,1,False,44,39,0,False,48,30,0,False,46,35,0,False,53,30,0,False,46,28,0,False,64,43,1,False,49,46,1,False,49,46,1,False,54,43,0,False,61,49,1,False,45,34,0,False,49,34,0,False,29,21,0,False,44,38,1,False,52,40,1,False,46,41,1,False,33,59,0,False,49,37,0,False,42,43,0,False,44,35,0,False,49,44,1,False,63,49,0,False,52,34,1,False,55,35,0,False,51,48,0,False,51,36,0,False
118,2013-11-01,48,37,0,False,47,36,0,False,53,36,0,False,55,39,0,False,57,42,0,False,56,37,0,False,54,42,1,False,49,37,0,False,57,38,0,False,45,35,0,False,49,36,1,False,45,33,0,False,52,29,0,False,56,30,0,False,44,34,0,False,60,36,0,False,48,29,0,False,56,36,1,False,58,38,0,False,55,39,0,False,66,53,1,False,62,38,1,False,57,36,0,False,66,34,1,False,58,35,0,False,48,36,0,False,53,28,1,False,50,34,0,False,47,27,0,False,52,29,0,False,65,40,0,False,52,45,1,False,55,47,0,False,62,40,0,False,63,45,1,False,47,31,0,False,49,35,0,False,30,18,0,False,50,39,1,False,62,43,1,False,53,44,1,False,47,56,0,False,52,34,0,False,47,37,0,False,49,38,0,False,54,40,1,False,69,42,0,False,52,34,1,False,59,33,0,False,55,49,1,False,52,33,1,False
119,2013-12-01,54,43,0,False,56,37,0,False,58,37,0,False,60,41,0,False,62,45,0,False,60,37,0,False,58,48,0,False,52,37,0,False,55,52,1,False,48,35,0,False,50,38,1,False,47,32,0,False,57,32,0,False,62,35,0,False,48,36,0,False,67,40,0,False,47,32,0,False,56,37,0,False,58,41,0,False,52,43,0,False,68,58,1,False,61,36,0,False,59,37,0,False,68,38,0,False,58,36,0,False,51,40,0,False,51,32,0,False,53,37,0,False,56,30,1,False,56,31,0,False,57,46,0,False,53,45,0,False,63,45,0,False,61,44,0,False,61,50,1,False,51,32,0,False,55,36,1,False,38,25,0,False,53,41,0,False,59,38,1,False,64,42,0,False,52,52,0,False,59,38,0,False,52,39,0,False,45,38,0,False,52,41,0,False,71,43,0,False,56,34,1,False,64,36,0,False,58,42,0,False,54,33,0,False
120,2014-01-01,56,38,0,False,44,38,0,False,52,42,0,False,52,43,0,False,58,48,0,False,55,39,0,False,56,53,0,False,48,37,1,False,51,53,1,False,50,40,0,False,48,41,1,False,45,39,1,False,45,33,0,False,51,40,0,False,45,37,1,False,55,39,0,False,41,31,0,False,54,41,0,False,54,40,1,False,52,46,1,False,62,62,1,False,57,44,0,False,52,40,0,False,66,36,0,False,53,42,1,False,55,42,0,False,53,30,1,False,48,38,0,False,53,31,1,False,49,33,0,False,57,44,0,False,51,50,1,False,57,47,0,False,58,50,0,False,61,53,1,False,46,38,0,False,53,40,0,False,41,25,0,False,47,41,0,False,52,46,1,False,56,52,1,False,48,51,1,False,57,39,1,False,48,51,1,False,49,38,0,False,51,43,1,False,72,45,0,False,53,37,1,False,58,37,0,False,48,39,1,False,49,37,1,False
121,2014-02-01,46,39,0,False,44,38,0,False,44,37,0,False,51,40,0,False,57,45,0,False,55,34,0,False,59,49,1,False,45,33,1,False,49,47,1,False,44,36,0,False,46,39,1,False,44,34,1,False,44,28,1,False,57,37,1,False,44,34,1,False,50,39,0,False,40,28,0,False,50,37,0,False,47,37,0,False,52,41,1,False,61,53,1,False,53,38,1,False,51,35,1,False,66,34,0,False,51,37,1,False,52,39,1,False,47,25,0,False,46,34,0,False,43,31,0,False,49,27,0,False,53,40,0,False,50,45,1,False,50,45,0,False,52,42,0,False,61,49,1,False,42,32,0,False,52,38,0,False,39,23,0,False,48,38,0,False,55,39,1,False,48,39,1,False,45,54,0,False,51,34,0,False,45,49,1,False,47,36,0,False,49,40,0,False,70,36,0,False,54,35,1,False,55,34,1,False,54,42,0,False,56,30,0,False
122,2014-03-01,53,41,0,False,43,34,1,False,48,37,0,False,52,38,0,False,55,44,0,False,54,38,0,False,52,47,1,False,46,33,1,False,50,44,2,False,46,37,1,False,46,37,1,False,42,39,1,False,43,31,0,False,48,36,0,False,42,35,1,False,56,41,1,False,37,30,0,False,43,39,1,False,46,36,1,False,49,40,1,False,59,55,1,False,53,48,1,False,51,36,1,False,65,34,1,False,51,37,1,False,51,41,0,False,45,31,0,False,43,32,0,False,50,22,0,False,49,30,1,False,56,40,0,False,46,47,1,False,65,46,0,False,55,44,1,False,60,50,1,False,44,32,0,False,49,38,1,False,68,41,1,False,46,40,1,False,53,37,1,False,43,42,1,False,41,61,0,False,52,36,1,False,44,48,1,False,43,36,0,False,48,43,1,False,66,36,0,False,53,35,1,False,51,35,0,False,48,44,1,False,45,40,0,False
123,2014-04-01,50,39,0,False,40,33,1,False,43,34,0,False,48,39,0,False,54,44,0,False,51,36,0,False,55,46,1,False,37,31,1,False,49,48,1,False,43,36,1,False,43,37,1,False,40,35,0,False,41,30,1,False,51,37,0,False,43,35,1,False,48,39,1,False,38,26,0,False,43,36,1,False,45,34,0,False,49,41,1,False,58,48,1,False,48,37,0,False,49,36,1,False,66,36,1,False,48,34,1,False,46,41,0,False,41,25,0,False,42,33,0,False,48,31,0,False,41,29,1,False,53,44,0,False,47,45,1,False,51,42,0,False,59,44,1,False,59,50,2,False,43,33,1,False,46,36,1,False,43,26,1,False,46,39,1,False,51,41,1,False,43,42,1,False,42,62,0,False,49,37,1,False,41,47,1,False,40,37,0,False,42,36,1,False,63,39,1,False,53,34,2,False,52,34,1,False,48,41,0,False,44,26,2,False
124,2014-05-01,42,44,0,False,43,39,0,False,43,38,1,False,49,38,0,False,54,46,0,False,52,37,0,False,39,35,0,False,44,38,2,False,45,55,1,False,40,37,1,False,43,39,1,False,41,37,1,False,42,29,1,False,51,31,0,False,39,33,1,False,50,39,1,False,35,31,1,False,40,35,0,False,51,37,1,False,50,39,1,False,55,55,1,False,54,45,0,False,49,37,1,False,64,32,1,False,48,36,1,False,44,38,0,False,46,30,0,False,41,34,0,False,49,25,0,False,47,28,1,False,54,39,0,False,48,46,1,False,52,46,0,False,54,43,0,False,58,50,2,False,43,34,1,False,44,34,1,False,44,25,1,False,43,40,1,False,52,35,1,False,43,44,1,False,43,65,1,False,47,38,1,False,41,47,1,False,42,36,1,False,40,37,1,False,59,28,0,False,51,35,2,False,53,32,0,False,56,48,0,False,54,40,1,False
125,2014-06-01,57,45,0,False,46,41,1,False,46,39,0,False,49,39,0,False,55,45,0,False,56,38,1,False,45,40,1,False,45,33,1,False,54,53,0,False,42,39,0,False,44,38,1,False,42,39,1,False,48,31,1,False,54,35,1,False,44,35,1,False,46,41,1,False,35,30,0,False,45,42,0,False,51,39,0,False,50,39,1,False,58,53,1,False,54,45,0,False,51,35,1,False,66,32,1,False,51,37,1,False,48,57,1,False,48,30,0,False,44,35,0,False,47,35,0,False,46,32,0,False,53,43,1,False,48,45,1,False,54,47,1,False,52,43,1,False,58,44,2,False,45,32,1,False,48,38,1,False,43,27,1,False,45,40,1,False,58,42,1,False,45,42,1,False,39,68,0,False,50,39,1,False,42,44,1,False,44,40,0,False,41,37,1,False,63,38,0,False,54,34,1,False,54,30,1,False,48,47,1,False,42,39,0,False
126,2014-07-01,55,45,0,False,48,38,1,False,46,40,0,False,54,36,0,False,58,42,0,False,60,36,1,False,60,46,1,False,47,34,1,False,52,45,0,False,43,38,1,False,45,37,1,False,51,41,1,False,53,31,0,False,57,35,0,False,44,35,1,False,53,42,1,False,37,29,0,False,49,38,1,False,50,39,1,False,55,40,1,False,64,53,1,False,65,42,1,False,55,39,1,False,69,35,1,False,52,38,1,False,52,48,0,False,53,28,0,False,49,34,1,False,53,27,0,False,45,29,1,False,51,37,1,False,52,45,2,False,54,46,1,False,60,44,1,False,61,45,2,False,47,32,1,False,49,39,1,False,42,25,1,False,48,41,1,False,51,37,1,False,50,38,1,False,40,59,0,False,56,39,1,False,45,40,1,False,48,35,1,False,34,29,0,False,67,41,1,False,55,33,2,False,56,32,0,False,55,43,1,False,49,23,1,False
127,2014-08-01,47,34,0,False,45,33,0,False,48,37,0,False,52,40,0,False,56,43,0,False,57,35,1,False,56,43,1,False,47,31,1,False,41,45,2,False,42,36,1,False,44,36,1,False,43,34,1,False,46,30,1,False,60,31,0,False,44,33,1,False,54,36,1,False,36,28,0,False,48,38,1,False,46,38,0,False,51,40,1,False,61,53,1,False,59,42,1,False,53,34,1,False,67,33,1,False,49,35,1,False,49,45,1,False,51,26,0,False,46,34,1,False,48,31,0,False,49,27,0,False,55,36,1,False,53,45,1,False,56,46,0,False,51,44,1,False,58,42,2,False,45,32,1,False,52,35,0,False,39,23,1,False,48,39,1,False,55,42,1,False,52,41,0,False,45,63,0,False,52,35,1,False,44,44,1,False,44,37,0,False,31,28,1,False,64,37,0,False,52,31,1,False,54,32,1,False,52,48,1,False,51,28,0,False
128,2014-09-01,53,32,0,False,47,35,0,False,46,31,1,False,55,37,0,False,56,41,0,False,58,33,0,False,58,46,1,False,55,32,1,False,59,48,0,False,47,37,1,False,47,37,1,False,47,32,1,False,49,30,0,False,57,31,0,False,45,33,1,False,53,38,1,False,41,30,0,False,54,37,1,False,53,34,0,False,59,39,0,False,64,50,1,False,62,44,1,False,56,35,1,False,71,32,1,False,55,35,1,False,55,37,0,False,56,32,1,False,49,36,0,False,41,23,0,False,52,27,0,False,61,39,0,False,57,43,1,False,58,47,0,False,56,42,0,False,68,43,1,False,49,30,0,False,52,40,1,False,40,22,0,False,51,37,1,False,60,39,1,False,57,40,1,False,42,63,0,False,57,35,0,False,49,44,0,False,49,34,0,False,35,28,0,False,59,41,0,False,53,33,1,False,54,32,0,False,52,42,0,False,48,38,0,False
129,2014-10-01,50,39,0,False,42,35,0,False,49,36,1,False,53,36,0,False,53,40,0,False,55,34,0,False,53,47,1,False,51,35,0,False,55,37,0,False,42,36,0,False,44,35,1,False,45,33,1,False,48,29,0,False,54,37,0,False,43,33,0,False,51,37,0,False,40,28,0,False,53,39,0,False,52,36,0,False,51,39,1,False,61,53,1,False,56,40,1,False,54,36,1,False,68,34,1,False,50,35,1,False,51,36,0,False,50,25,0,False,47,35,0,False,56,32,0,False,47,28,0,False,55,39,0,False,51,46,1,False,58,43,0,False,50,42,0,False,59,45,1,False,47,32,0,False,50,36,1,False,35,20,0,False,49,39,1,False,57,42,1,False,54,41,1,False,41,51,0,False,55,39,1,False,46,44,1,False,49,34,0,False,30,27,0,False,65,38,1,False,54,34,1,False,55,32,0,False,55,46,0,False,49,25,0,False
130,2014-11-01,58,37,0,False,52,36,0,False,57,38,0,False,58,38,0,False,59,42,0,False,62,35,0,False,56,44,0,False,59,39,1,False,62,44,1,False,47,37,0,False,48,37,1,False,46,34,0,False,56,34,1,False,54,33,0,False,48,36,0,False,57,44,0,False,48,30,0,False,56,40,0,False,57,37,0,False,55,41,1,False,72,55,1,False,59,40,0,False,59,37,1,False,72,37,1,False,58,36,1,False,63,42,0,False,57,34,0,False,53,38,0,False,57,28,0,False,52,27,0,False,59,44,0,False,58,47,1,False,54,48,0,False,58,40,0,False,64,47,1,False,53,34,0,False,54,35,0,False,39,22,0,False,53,41,0,False,58,39,1,False,58,43,1,False,52,51,0,False,59,37,0,False,49,41,0,False,52,41,1,False,32,27,0,False,67,38,1,False,57,37,1,False,61,35,0,False,56,42,0,False,52,29,0,False
131,2014-12-01,65,51,0,False,57,40,0,False,60,40,0,False,67,39,0,False,64,45,0,False,66,42,0,False,66,48,0,False,57,39,1,False,62,49,0,False,50,39,1,False,51,38,0,False,51,36,0,False,60,32,0,False,61,37,0,False,50,40,0,False,70,42,1,False,52,32,0,False,63,42,0,False,59,38,0,False,60,47,1,False,77,61,1,False,69,46,1,False,66,39,0,False,80,39,0,False,63,38,1,False,63,43,0,False,57,34,0,False,55,39,0,False,68,30,0,False,65,29,1,False,69,48,0,False,61,51,1,False,66,52,0,False,60,42,0,False,70,52,1,False,57,35,0,False,59,39,0,False,41,22,0,False,56,43,1,False,63,44,1,False,63,43,1,False,60,56,0,False,61,37,1,False,55,44,0,False,59,38,0,False,31,29,0,False,70,44,0,False,59,39,1,False,67,35,0,False,59,45,0,False,53,39,0,False
132,2015-01-01,52,40,0,False,52,41,0,False,54,44,0,False,59,45,0,False,62,51,0,False,59,39,0,False,57,51,1,False,53,42,0,False,58,52,0,False,47,41,0,False,48,43,0,False,49,37,0,False,51,34,0,False,57,42,0,False,47,40,1,False,61,45,0,False,45,36,0,False,57,46,0,False,57,42,1,False,55,47,1,False,71,69,1,False,63,51,1,False,59,43,1,False,71,38,1,False,57,42,1,False,57,52,0,False,53,36,0,False,51,42,0,False,57,30,1,False,51,35,1,False,64,50,0,False,54,55,1,False,59,50,0,False,58,51,0,False,67,57,1,False,50,36,0,False,57,43,0,False,41,24,0,False,50,44,1,False,57,43,1,False,57,50,1,False,43,56,0,False,61,46,1,False,51,54,1,False,51,43,0,False,28,27,0,False,69,45,1,False,57,39,1,False,63,40,1,False,58,42,0,False,50,32,0,False
133,2015-02-01,48,46,0,False,50,40,0,False,48,42,1,False,54,41,0,False,57,44,0,False,58,37,0,False,52,48,1,False,50,38,0,False,61,50,1,False,46,40,0,False,47,41,1,False,46,39,1,False,51,34,0,False,50,41,1,False,44,37,0,False,53,42,1,False,45,34,1,False,54,42,0,False,52,38,0,False,53,43,0,False,67,57,1,False,51,46,0,False,52,41,1,False,68,37,0,False,53,37,1,False,48,45,0,False,51,29,0,False,49,38,0,False,62,29,1,False,52,31,0,False,55,41,1,False,52,50,1,False,61,41,0,False,53,45,0,False,59,50,1,False,46,36,1,False,49,42,1,False,36,23,0,False,47,42,0,False,49,37,1,False,52,44,0,False,50,59,0,False,58,42,1,False,47,49,1,False,46,38,1,False,25,26,0,False,52,44,0,False,56,40,1,False,59,36,0,False,48,41,0,False,51,37,0,False
134,2015-03-01,56,45,0,False,48,40,0,False,47,40,0,False,51,40,0,False,57,47,0,False,58,38,0,False,54,51,1,False,53,42,1,False,50,53,1,False,43,39,1,False,46,41,1,False,52,36,0,False,45,33,1,False,54,42,0,False,44,38,1,False,55,39,1,False,38,33,1,False,48,42,0,False,54,40,0,False,52,45,1,False,61,62,1,False,61,48,0,False,51,41,1,False,65,34,0,False,53,41,1,False,55,49,0,False,46,32,1,False,44,40,0,False,52,36,0,False,49,31,0,False,59,48,0,False,56,51,1,False,60,47,0,False,53,46,0,False,61,52,1,False,46,35,1,False,51,41,1,False,38,24,1,False,46,42,1,False,48,44,1,False,50,49,1,False,47,58,0,False,55,41,0,False,44,49,1,False,48,36,1,False,25,25,0,False,54,38,0,False,56,39,1,False,51,37,0,False,50,45,1,False,53,29,1,False
135,2015-04-01,51,41,0,False,45,40,0,False,45,41,0,False,53,45,0,False,57,46,0,False,57,37,0,False,55,50,0,False,50,42,1,False,59,54,1,False,43,39,0,False,46,40,1,False,44,37,0,False,48,33,1,False,55,35,0,False,44,38,1,False,49,43,0,False,42,34,1,False,50,43,0,False,47,40,0,False,52,46,1,False,64,64,1,False,54,49,1,False,52,42,1,False,64,34,1,False,49,38,1,False,49,51,0,False,47,32,1,False,44,38,0,False,58,36,0,False,49,31,0,False,55,40,0,False,55,52,2,False,52,51,0,False,53,51,0,False,58,53,2,False,46,35,1,False,48,39,0,False,36,25,1,False,48,41,1,False,55,42,1,False,46,42,0,False,43,60,0,False,54,43,1,False,40,48,1,False,45,37,1,False,26,25,0,False,58,41,1,False,55,39,1,False,56,37,0,False,52,48,0,False,47,33,0,False
